user,transaction_date,sales_amount,join_date,region
4893,1/27/13,33.46,1/14/14,C
8651,1/27/13,6.6,1/27/13,D
9503,1/27/13,8.26,3/10/11,I
6039,1/27/13,35.7,10/7/10,G
226,1/28/13,86.21,12/21/06,C
1809,1/28/13,12.23,5/5/10,M
1926,1/28/13,38.52,8/18/11,B
1926,1/28/13,36.08,8/18/11,B
2871,1/28/13,8.68,7/1/13,G
2053,1/28/13,33.88,7/1/13,L
4067,1/28/13,118.08,6/6/13,P
2526,1/28/13,14.68,7/1/13,M
3404,1/28/13,7.52,7/2/13,A
1694,1/28/13,66.53,7/1/13,B
4370,1/28/13,50.21,7/2/13,G
9345,1/28/13,24.39,3/23/09,C
9185,1/28/13,75.21,1/28/13,C
76,1/29/13,8.67,12/17/04,B
238,1/29/13,8.68,10/13/09,B
23,1/29/13,71.97,1/18/99,B
403,1/29/13,24.79,11/12/08,B
72,1/29/13,13.38,5/6/08,G
63,1/29/13,66.74,5/27/09,D
411,1/29/13,19.5,3/13/04,H
962,1/29/13,71.41,7/28/10,I
525,1/29/13,37.69,11/14/13,C
1848,1/29/13,124.26,10/30/10,C
2091,1/29/13,25.45,1/29/13,H
1873,1/29/13,26.03,12/22/14,I
1778,1/29/13,43.38,7/1/13,H
2065,1/29/13,79.23,7/1/13,S
2902,1/29/13,26.32,7/25/13,M
2409,1/29/13,12.13,6/6/13,P
4240,1/29/13,32.76,8/7/13,H
5990,1/29/13,6.54,3/21/14,S
7487,1/29/13,21.85,10/14/10,B
8126,1/29/13,26.73,1/29/13,M
60,1/30/13,2.06,3/23/10,C
174,1/30/13,8.26,12/24/99,B
2119,1/30/13,17.06,4/20/11,B
1386,1/30/13,49.91,8/23/06,B
2195,1/30/13,4.04,7/1/13,C
4225,1/30/13,20.89,7/2/13,M
1506,1/30/13,49.17,4/18/15,D
4232,1/30/13,5.12,7/1/13,I
4531,1/30/13,12.15,10/30/13,M
5076,1/30/13,31.31,8/1/13,I
4892,1/30/13,83.97,11/4/13,D
5553,1/30/13,36.36,12/3/13,S
5863,1/30/13,16.45,11/14/12,S
5065,1/30/13,33.27,7/25/13,S
8137,1/30/13,81.4,5/23/12,T
10,1/31/13,77.26,1/1/01,C
343,1/31/13,18.19,11/20/08,B
518,1/31/13,75.7,1/25/03,B
10,1/31/13,19.14,1/1/01,C
30,1/31/13,26.64,4/28/07,E
56,1/31/13,28.73,2/17/11,G
931,1/31/13,28.02,7/11/09,D
54,1/31/13,36.73,4/18/09,C
1105,1/31/13,45.45,3/7/09,A
124,1/31/13,36.7,2/11/10,J
368,1/31/13,2.4,11/22/08,B
495,1/31/13,60.21,10/2/10,J
493,1/31/13,23.47,11/2/09,B
124,1/31/13,35.08,2/11/10,J
1065,1/31/13,61.46,12/8/10,C
336,1/31/13,78.47,5/28/10,N
793,1/31/13,62.81,8/4/11,C
28,1/31/13,67.77,4/16/11,J
1694,1/31/13,51.24,7/1/13,B
4865,1/31/13,32.08,3/21/14,C
4865,1/31/13,47.26,3/21/14,C
4574,1/31/13,17.76,8/21/13,P
5799,1/31/13,47.23,1/9/14,S
5253,1/31/13,26.41,8/21/13,H
5930,1/31/13,8.29,11/4/13,I
7416,1/31/13,21.46,12/3/12,H
8448,1/31/13,13.96,7/7/10,A
8249,1/31/13,20.21,7/26/11,C
6544,1/31/13,62.33,11/2/11,S
9771,1/31/13,60.33,11/29/05,H
9819,1/31/13,21.79,3/21/14,G
69,2/1/13,16.94,1/1/01,B
142,2/1/13,33.22,1/1/01,B
200,2/1/13,27.74,9/20/07,J
460,2/1/13,19.38,6/29/10,H
2023,2/1/13,0,7/1/13,S
2214,2/1/13,96.27,2/1/13,C
651,2/1/13,55.61,6/13/11,H
336,2/1/13,171.33,5/28/10,N
1597,2/1/13,23.88,7/23/11,L
1756,2/1/13,67.69,7/1/13,G
3764,2/1/13,88.82,6/3/13,L
4722,2/1/13,10.57,11/4/13,I
4739,2/1/13,8.73,11/28/13,D
3858,2/1/13,49.02,8/1/13,M
3405,2/1/13,3.28,8/1/13,G
4413,2/1/13,7.44,7/2/13,I
5124,2/1/13,6.6,2/10/14,P
4253,2/1/13,10.78,12/20/14,D
5027,2/1/13,8.26,12/18/13,G
6261,2/1/13,15.52,1/9/14,F
4899,2/1/13,7.43,6/13/14,B
1694,2/1/13,54.95,7/1/13,B
6531,2/1/13,78.41,11/4/13,A
4899,2/1/13,66.44,6/13/14,B
5065,2/1/13,16.12,7/25/13,S
4899,2/1/13,52.79,6/13/14,B
7253,2/1/13,59.5,,C
4324,2/1/13,51.32,9/17/13,U
8019,2/1/13,29.79,3/13/11,I
7812,2/1/13,62.56,2/24/05,B
8747,2/1/13,6.61,2/1/13,C
8120,2/1/13,58.59,2/1/13,B
6210,2/1/13,15.28,6/21/10,M
8388,2/1/13,6.61,2/1/13,M
9989,2/1/13,56.19,2/1/13,O
125,2/2/13,20.62,8/17/06,I
357,2/2/13,67.6,1/9/10,B
567,2/2/13,14.46,11/4/11,B
221,2/2/13,8.35,4/12/07,B
446,2/2/13,3.89,12/22/07,E
238,2/2/13,11.98,10/13/09,B
1002,2/2/13,12.4,11/14/13,B
529,2/2/13,8.43,1/1/01,B
844,2/2/13,30.79,7/24/10,B
1002,2/2/13,68.47,11/14/13,B
792,2/2/13,61.76,2/20/10,H
706,2/2/13,36.76,5/16/12,D
2545,2/2/13,9.34,2/2/13,B
1417,2/2/13,21.45,3/2/07,B
1323,2/2/13,18.97,7/1/13,I
2617,2/2/13,31.16,7/1/13,B
1694,2/2/13,42.01,7/1/13,B
3986,2/2/13,9.08,7/1/13,D
5088,2/2/13,47.09,8/1/13,B
2611,2/2/13,70.52,12/13/14,G
4083,2/2/13,6.69,8/21/13,I
5545,2/2/13,90.48,1/9/14,G
3500,2/2/13,4.96,7/25/13,D
5774,2/2/13,12.3,7/25/13,C
4580,2/2/13,76.02,9/2/13,C
5059,2/2/13,60.74,8/1/13,S
6426,2/2/13,42.97,9/2/13,L
3409,2/2/13,9,7/25/13,G
4575,2/2/13,12.88,9/17/13,B
5632,2/2/13,91.31,12/3/13,I
4681,2/2/13,14.04,8/1/13,E
5281,2/2/13,30.24,1/9/14,H
7790,2/2/13,32.64,2/2/13,I
4268,2/2/13,70.48,4/25/14,I
6601,2/2/13,93.2,1/9/14,F
9042,2/2/13,47.15,10/11/12,A
9286,2/2/13,11.73,2/2/13,I
8873,2/2/13,31.32,9/11/09,B
9373,2/2/13,4.12,2/2/13,C
6890,2/2/13,6.19,5/16/12,L
6890,2/2/13,7.52,5/16/12,L
9050,2/2/13,12.62,2/2/13,O
9677,2/2/13,4.54,2/2/13,M
9844,2/2/13,76.9,2/2/13,C
9373,2/2/13,3.71,2/2/13,C
500,2/3/13,117.72,6/7/07,I
337,2/3/13,37.93,10/17/01,B
1247,2/3/13,26.64,7/2/10,A
287,2/3/13,24.38,5/9/10,B
1319,2/3/13,39.59,4/2/11,B
198,2/3/13,11.57,1/30/08,G
706,2/3/13,23.93,5/16/12,D
1223,2/3/13,35.12,11/6/12,B
2107,2/3/13,66.03,2/3/13,M
1768,2/3/13,45,1/9/11,M
859,2/3/13,33.8,8/26/12,J
481,2/3/13,14.05,2/3/13,H
1434,2/3/13,23.99,1/25/13,C
3533,2/3/13,33.04,9/2/13,S
3822,2/3/13,4.28,7/1/13,L
1756,2/3/13,15.62,7/1/13,G
2987,2/3/13,6.44,10/4/13,D
3634,2/3/13,5.75,7/2/13,N
3271,2/3/13,10.82,11/28/13,F
5810,2/3/13,11.56,2/15/10,C
6333,2/3/13,11.55,11/8/14,C
7763,2/3/13,7.91,2/3/13,C
7796,2/3/13,5.87,5/31/14,M
8278,2/3/13,5.11,5/29/09,E
8431,2/3/13,12.39,2/3/13,G
8476,2/3/13,12.94,4/5/08,C
8803,2/3/13,14.04,6/12/12,A
7949,2/3/13,0.99,2/3/13,P
6849,2/3/13,12.71,5/4/14,G
9481,2/3/13,8.18,2/3/13,P
8789,2/3/13,58.16,2/3/13,H
6153,2/3/13,36.85,5/17/14,S
9481,2/3/13,3.21,2/3/13,P
138,2/4/13,8.26,8/19/03,H
398,2/4/13,18.56,7/12/08,I
1345,2/4/13,4.34,10/11/11,I
676,2/4/13,76.16,1/7/11,J
1073,2/4/13,128.41,9/15/09,M
1952,2/4/13,96.81,12/20/11,I
1825,2/4/13,15.7,3/31/12,D
1756,2/4/13,23.06,7/1/13,G
4256,2/4/13,3.29,1/9/14,C
2347,2/4/13,139.23,7/25/13,L
1756,2/4/13,55.41,7/1/13,G
4129,2/4/13,3.86,8/1/13,P
3601,2/4/13,11.74,7/25/13,D
4543,2/4/13,11.56,2/4/13,G
4151,2/4/13,4.28,7/25/13,G
5671,2/4/13,20.15,12/3/13,A
7140,2/4/13,55.78,10/4/13,H
5660,2/4/13,33.01,10/30/13,G
6493,2/4/13,56.1,11/3/05,D
8567,2/4/13,24.37,2/4/13,H
5474,2/4/13,30.73,8/1/13,E
6266,2/4/13,8.18,4/7/14,G
8510,2/4/13,8.5,2/4/13,D
9006,2/4/13,19.83,2/4/13,M
9424,2/4/13,40.49,2/4/13,I
8058,2/4/13,73.96,11/3/12,D
8870,2/4/13,2.4,6/16/12,G
395,2/5/13,21.58,1/3/05,I
192,2/5/13,52.79,3/24/01,B
924,2/5/13,9.88,11/18/08,L
1049,2/5/13,50.51,3/26/09,P
961,2/5/13,14.46,8/7/09,C
12,2/5/13,19.01,1/20/06,E
706,2/5/13,8.18,5/16/12,D
100,2/5/13,38.28,9/26/10,E
1876,2/5/13,7.93,7/1/13,C
961,2/5/13,4.3,8/7/09,C
2245,2/5/13,56.94,9/2/10,I
1417,2/5/13,22.73,3/2/07,B
793,2/5/13,26.03,8/4/11,C
2076,2/5/13,25.07,7/17/12,M
4386,2/5/13,18.16,7/2/13,D
4006,2/5/13,53.29,11/10/14,H
4704,2/5/13,8.42,11/4/13,P
5465,2/5/13,25.08,4/3/14,P
6371,2/5/13,11.56,1/29/14,A
4984,2/5/13,9.73,10/4/13,N
6501,2/5/13,17.77,7/3/03,C
5066,2/5/13,30.49,11/28/13,D
7577,2/5/13,7.42,2/5/13,C
8696,2/5/13,17.34,11/11/09,G
7548,2/5/13,0,1/19/13,H
9561,2/5/13,17.76,10/6/12,M
8638,2/5/13,12.06,10/24/08,O
6677,2/5/13,10.74,10/5/05,B
9809,2/5/13,16.92,2/5/13,C
274,2/6/13,24.97,4/11/01,B
44,2/6/13,5.25,1/1/01,B
631,2/6/13,23.1,9/14/01,B
11,2/6/13,61.94,10/29/08,A
767,2/6/13,5.79,10/10/09,B
1166,2/6/13,104.34,5/16/09,M
266,2/6/13,9.43,5/3/08,B
408,2/6/13,61.94,4/10/09,C
887,2/6/13,6.2,11/28/10,C
865,2/6/13,51.12,4/29/12,C
1654,2/6/13,12.81,1/25/12,N
309,2/6/13,28.28,2/4/12,B
38,2/6/13,23.51,4/3/11,B
3947,2/6/13,46.74,8/1/13,A
1756,2/6/13,1.98,7/1/13,G
3947,2/6/13,17.36,8/1/13,A
4366,2/6/13,40.65,8/21/13,G
5265,2/6/13,8.93,8/21/13,B
4158,2/6/13,12.88,8/1/13,B
4840,2/6/13,9.58,11/28/13,B
5079,2/6/13,58.25,1/9/14,S
6077,2/6/13,23.6,2/10/14,E
6444,2/6/13,4.95,1/6/15,G
6810,2/6/13,8.18,4/22/08,L
6444,2/6/13,20.56,1/6/15,G
7362,2/6/13,59.92,2/6/13,D
6039,2/6/13,27.81,10/7/10,G
4897,2/6/13,51.21,1/29/14,H
8658,2/6/13,25.2,12/8/05,I
8845,2/6/13,9.47,8/12/11,L
8097,2/6/13,19,2/6/13,E
9209,2/6/13,65.69,2/6/13,I
7527,2/6/13,12.39,5/27/10,E
9235,2/6/13,11.56,2/6/13,H
9321,2/6/13,35.52,2/6/13,I
9459,2/6/13,9.85,2/27/12,H
7909,2/6/13,26.85,4/11/11,G
9321,2/6/13,1.48,2/6/13,I
9698,2/6/13,9.5,2/6/13,A
9509,2/6/13,90.74,10/19/10,M
6039,2/6/13,49.46,10/7/10,G
7956,2/6/13,80.16,11/7/14,O
146,2/7/13,19.99,5/7/10,B
2,2/7/13,34.16,6/29/04,B
460,2/7/13,3.26,6/29/10,H
523,2/7/13,8.68,9/23/03,B
50,2/7/13,42.89,5/14/05,B
88,2/7/13,10.7,11/2/05,C
264,2/7/13,20.58,6/17/04,B
1278,2/7/13,37.01,2/7/13,C
295,2/7/13,13.1,9/28/11,B
767,2/7/13,3.22,10/10/09,B
1233,2/7/13,0.3,12/7/04,B
1694,2/7/13,86.75,7/1/13,B
1233,2/7/13,4.13,12/7/04,B
1668,2/7/13,13.68,4/24/12,B
1754,2/7/13,17.73,7/2/13,B
2990,2/7/13,11.37,7/1/13,H
3238,2/7/13,17.51,7/1/13,Q
2851,2/7/13,74.75,7/2/13,Q
3782,2/7/13,6.44,7/1/13,F
4530,2/7/13,7.02,9/17/13,C
4530,2/7/13,4.95,9/17/13,C
5671,2/7/13,28.92,12/3/13,A
5935,2/7/13,7.18,2/22/15,H
5671,2/7/13,14.45,12/3/13,A
5671,2/7/13,104.94,12/3/13,A
7206,2/7/13,67.51,4/17/14,A
8438,2/7/13,12.88,6/23/10,G
8498,2/7/13,29.34,2/7/13,L
8130,2/7/13,11.4,2/7/13,M
9068,2/7/13,44.63,2/7/13,B
5971,2/7/13,3.46,2/9/07,G
8625,2/7/13,15.69,2/7/13,A
7720,2/7/13,14.68,6/28/03,N
9675,2/7/13,26.85,2/7/13,E
44,2/8/13,67.89,1/1/01,B
108,2/8/13,8.4,1/1/01,B
50,2/8/13,109.52,5/14/05,B
372,2/8/13,11.88,8/30/01,B
69,2/8/13,11.4,1/1/01,B
442,2/8/13,33.4,6/17/05,B
627,2/8/13,16.57,10/3/09,I
656,2/8/13,22.73,7/17/12,M
275,2/8/13,55.9,5/16/03,B
424,2/8/13,14.42,12/18/08,E
1438,2/8/13,39.59,12/12/10,I
1796,2/8/13,23.93,7/13/12,I
267,2/8/13,22.44,11/17/08,B
2719,2/8/13,42.97,7/2/13,D
3598,2/8/13,35.45,10/7/11,C
2968,2/8/13,19.41,7/2/13,C
2968,2/8/13,23.75,7/2/13,C
4230,2/8/13,8.18,7/2/13,G
3326,2/8/13,298.34,11/12/14,G
5671,2/8/13,15.61,12/3/13,A
5843,2/8/13,51.64,11/28/13,C
4366,2/8/13,4.13,8/21/13,G
3843,2/8/13,74,7/25/13,F
5254,2/8/13,14.95,9/17/13,H
5498,2/8/13,36.34,10/24/14,I
7527,2/8/13,13.38,5/27/10,E
8435,2/8/13,11.07,4/12/12,I
8530,2/8/13,2.48,2/8/13,P
5971,2/8/13,0,2/9/07,G
7362,2/8/13,5.53,2/6/13,D
7527,2/8/13,23.12,5/27/10,E
8063,2/8/13,20.64,2/8/13,C
6039,2/8/13,82.96,10/7/10,G
6890,2/8/13,9.55,5/16/12,L
7527,2/8/13,28.09,5/27/10,E
9859,2/8/13,15.11,12/6/05,I
9259,2/8/13,52.88,2/8/13,C
8394,2/8/13,19.4,11/8/14,H
24,2/9/13,15.91,2/28/08,J
162,2/9/13,31.28,8/28/09,D
168,2/9/13,229.11,9/17/03,H
281,2/9/13,49.56,3/19/11,B
339,2/9/13,11.44,7/21/09,B
98,2/9/13,3.72,8/21/07,G
205,2/9/13,8.43,6/27/99,B
362,2/9/13,8.26,3/10/07,H
1073,2/9/13,63.85,9/15/09,M
792,2/9/13,4.94,2/20/10,H
18,2/9/13,49.42,7/24/04,I
715,2/9/13,61.72,10/16/15,B
1700,2/9/13,18.93,3/31/12,A
1823,2/9/13,28.84,12/12/10,M
877,2/9/13,77.22,11/2/12,J
1977,2/9/13,8.27,5/14/11,D
2773,2/9/13,20.53,2/9/13,A
998,2/9/13,64.34,11/24/10,B
2023,2/9/13,35.68,7/1/13,S
2617,2/9/13,31.01,7/1/13,B
1969,2/9/13,21.22,6/6/13,G
1920,2/9/13,62.31,7/1/13,C
3904,2/9/13,16.53,2/9/13,H
1555,2/9/13,19.41,7/25/13,P
1576,2/9/13,3.96,5/30/13,C
2798,2/9/13,14.04,9/2/13,A
3326,2/9/13,4.37,11/12/14,G
4473,2/9/13,13.3,8/21/13,P
2899,2/9/13,38.67,7/1/13,M
5945,2/9/13,9.41,3/21/14,I
4276,2/9/13,37.5,7/25/13,C
5130,2/9/13,81.8,1/6/14,C
4357,2/9/13,169.32,7/25/13,D
5078,2/9/13,20.23,5/31/14,I
5872,2/9/13,10.24,6/27/04,P
4356,2/9/13,33.04,5/2/14,I
4454,2/9/13,6.74,7/25/13,G
2347,2/9/13,36.53,7/25/13,L
5671,2/9/13,61.14,12/3/13,A
4717,2/9/13,35.94,11/4/13,S
8063,2/9/13,28.1,2/8/13,C
7309,2/9/13,112.36,3/21/14,I
7149,2/9/13,146.28,6/11/14,O
8722,2/9/13,21.89,2/9/13,G
8743,2/9/13,38.01,2/9/13,I
8406,2/9/13,10.17,3/21/14,P
9145,2/9/13,10.32,2/9/13,C
9171,2/9/13,10.08,2/27/07,I
7527,2/9/13,11.21,5/27/10,E
7500,2/9/13,22.31,6/8/14,M
7309,2/9/13,75.34,3/21/14,I
9539,2/9/13,4.71,2/9/13,I
9495,2/9/13,28.75,2/9/13,H
7309,2/9/13,31.4,3/21/14,I
7309,2/9/13,108.6,3/21/14,I
9803,2/9/13,123.55,2/9/13,S
8747,2/9/13,44.21,2/1/13,C
6890,2/9/13,14.55,5/16/12,L
9874,2/9/13,33.69,3/21/14,T
137,2/10/13,19.88,11/19/05,C
95,2/10/13,80.37,2/9/07,D
18,2/10/13,8.39,7/24/04,I
703,2/10/13,54.46,5/2/11,M
531,2/10/13,53.32,7/5/09,C
324,2/10/13,78.05,7/31/08,C
141,2/10/13,7.22,1/19/09,M
4,2/10/13,32.03,7/28/11,B
1731,2/10/13,21.37,2/10/13,L
765,2/10/13,29.5,2/28/10,M
1278,2/10/13,38.76,2/7/13,C
1885,2/10/13,52.1,12/11/12,A
859,2/10/13,27.38,8/26/12,J
3091,2/10/13,92.02,2/10/13,C
1278,2/10/13,27.42,2/7/13,C
4261,2/10/13,19.82,11/4/13,C
2990,2/10/13,17.76,7/1/13,H
4177,2/10/13,50.95,7/1/13,M
4838,2/10/13,8.43,11/4/13,G
3782,2/10/13,38.02,7/1/13,F
3409,2/10/13,29.74,7/25/13,G
7277,2/10/13,1.64,11/20/03,G
6844,2/10/13,10.82,5/27/11,A
8199,2/10/13,21.81,2/10/13,D
8902,2/10/13,34.96,1/21/10,A
9505,2/10/13,55.36,3/21/14,D
8058,2/10/13,16.72,11/3/12,D
5081,2/10/13,6.85,11/28/13,D
8591,2/10/13,11.48,2/10/13,C
7428,2/10/13,2.47,1/30/09,C
14,2/11/13,35.76,6/24/04,F
200,2/11/13,26.56,9/20/07,J
321,2/11/13,11.32,11/22/10,B
1710,2/11/13,126.56,2/11/13,O
768,2/11/13,31.56,2/16/15,L
4,2/11/13,89.62,7/28/11,B
1639,2/11/13,49.22,7/1/13,G
619,2/11/13,25.72,4/22/09,I
2270,2/11/13,28.25,7/1/13,H
1876,2/11/13,23.11,7/1/13,C
4690,2/11/13,24.2,10/30/13,C
4394,2/11/13,44.2,10/4/13,F
5032,2/11/13,17.76,12/18/13,G
5713,2/11/13,25.77,12/3/13,C
4862,2/11/13,3.47,12/20/14,C
7527,2/11/13,71.78,5/27/10,E
7527,2/11/13,53.7,5/27/10,E
7577,2/11/13,4.8,2/5/13,C
7527,2/11/13,36.36,5/27/10,E
7527,2/11/13,19,5/27/10,E
220,2/12/13,67.37,12/8/04,E
168,2/12/13,96.82,9/17/03,H
783,2/12/13,28.06,12/17/07,P
186,2/12/13,4.92,12/2/07,H
460,2/12/13,20.99,6/29/10,H
241,2/12/13,13.26,10/6/02,B
1202,2/12/13,34.63,9/17/12,M
1802,2/12/13,4.8,5/23/11,B
940,2/12/13,7.4,9/1/12,L
2461,2/12/13,67.74,11/12/14,A
445,2/12/13,14.83,9/7/12,C
1731,2/12/13,44.55,2/10/13,L
940,2/12/13,7.85,9/1/12,L
2342,2/12/13,3.86,7/1/13,G
3248,2/12/13,65.21,2/12/13,J
2053,2/12/13,6.34,7/1/13,L
2983,2/12/13,50.19,7/1/13,C
1694,2/12/13,64.53,7/1/13,B
1694,2/12/13,63.21,7/1/13,B
1506,2/12/13,46.14,4/18/15,D
2060,2/12/13,20.98,8/1/13,C
2804,2/12/13,47.08,7/1/13,S
3926,2/12/13,4.05,7/2/13,S
3601,2/12/13,7.4,7/25/13,D
5467,2/12/13,15.69,8/21/13,B
5602,2/12/13,28.93,1/9/14,I
4399,2/12/13,10.65,9/17/13,B
4918,2/12/13,14.03,12/18/13,H
4923,2/12/13,32.18,12/18/13,C
6195,2/12/13,34.94,3/21/14,C
8606,2/12/13,3.7,2/12/13,I
6506,2/12/13,7.93,12/14/10,C
9443,2/12/13,4.06,2/12/13,D
7527,2/12/13,47.93,5/27/10,E
9346,2/12/13,8.76,2/12/13,B
7816,2/12/13,8.93,5/19/14,R
7527,2/12/13,65.29,5/27/10,E
47,2/13/13,19.75,6/29/12,E
134,2/13/13,14.65,1/1/01,B
197,2/13/13,54.46,3/19/03,D
458,2/13/13,42.07,1/29/11,H
44,2/13/13,10.66,1/1/01,B
94,2/13/13,44.5,3/21/08,C
264,2/13/13,11.9,6/17/04,B
256,2/13/13,36.33,7/1/10,B
1,2/13/13,43.72,2/13/12,A
430,2/13/13,68.39,6/27/99,B
429,2/13/13,78.19,11/30/05,H
1475,2/13/13,40.19,4/28/12,M
376,2/13/13,11.53,6/4/10,I
2538,2/13/13,53.64,2/13/13,F
1756,2/13/13,45.03,7/1/13,G
4347,2/13/13,40.63,7/29/13,B
4674,2/13/13,65.29,9/17/13,I
1307,2/13/13,28.51,8/21/13,G
4267,2/13/13,2.48,8/1/13,G
3740,2/13/13,5.94,8/1/13,I
4268,2/13/13,202.4,4/25/14,I
4347,2/13/13,8.34,7/29/13,B
6266,2/13/13,41.31,4/7/14,G
2983,2/13/13,19.83,7/1/13,C
5241,2/13/13,8.16,11/4/13,S
7009,2/13/13,47.15,4/11/08,P
7527,2/13/13,10.32,5/27/10,E
5875,2/13/13,88.01,3/21/14,F
8137,2/13/13,149.16,5/23/12,T
5792,2/13/13,4.8,1/29/14,B
8310,2/13/13,41.73,2/13/13,G
8616,2/13/13,30.14,2/13/13,G
8748,2/13/13,4.96,2/13/13,I
8748,2/13/13,55.6,2/13/13,I
7743,2/13/13,54.11,11/27/09,G
8097,2/13/13,7.41,2/6/13,E
7251,2/13/13,11.71,11/12/14,G
7128,2/13/13,34.3,2/13/13,D
9423,2/13/13,40.15,2/13/13,F
7480,2/13/13,8.41,10/13/14,G
7009,2/13/13,24.37,4/11/08,P
9725,2/13/13,17.33,2/13/13,M
7949,2/13/13,0.83,2/3/13,P
8713,2/13/13,2.22,8/16/10,H
9555,2/13/13,91.31,2/13/13,P
50,2/14/13,24.51,5/14/05,B
50,2/14/13,53.32,5/14/05,B
57,2/14/13,20.45,11/14/13,C
23,2/14/13,29.09,1/18/99,B
138,2/14/13,35.39,8/19/03,H
421,2/14/13,18.18,11/6/09,C
443,2/14/13,139.79,5/29/03,B
1241,2/14/13,2.48,6/18/05,B
1242,2/14/13,21.45,2/8/10,M
477,2/14/13,47.02,6/16/09,D
119,2/14/13,11.49,10/10/09,F
100,2/14/13,17.32,9/26/10,E
1401,2/14/13,47.85,10/30/09,C
1226,2/14/13,64.16,3/24/03,B
666,2/14/13,12.36,5/8/09,C
1684,2/14/13,65.21,11/22/11,C
1209,2/14/13,12.31,9/10/99,B
336,2/14/13,50.76,5/28/10,N
376,2/14/13,87.44,6/4/10,I
336,2/14/13,28.68,5/28/10,N
2606,2/14/13,3.12,2/14/13,C
651,2/14/13,6.37,6/13/11,H
1403,2/14/13,96.19,2/1/12,I
1732,2/14/13,64.66,2/14/13,K
3311,2/14/13,8.22,2/14/13,M
2778,2/14/13,76.06,12/21/12,C
2195,2/14/13,6.36,7/1/13,C
2526,2/14/13,4.95,7/1/13,M
2413,2/14/13,93.77,3/24/15,G
1694,2/14/13,21.15,7/1/13,B
4641,2/14/13,28.09,11/4/13,E
4788,2/14/13,40.07,9/17/13,P
4518,2/14/13,17.18,11/28/13,M
5414,2/14/13,5.78,7/30/10,C
4740,2/14/13,3.96,8/1/13,C
4371,2/14/13,33.47,11/4/13,S
2990,2/14/13,20.64,7/1/13,H
4309,2/14/13,10.32,8/1/13,A
4495,2/14/13,26.6,1/9/14,G
5960,2/14/13,45.86,2/14/13,C
4348,2/14/13,8.99,8/1/13,B
6813,2/14/13,28.75,4/25/14,M
6090,2/14/13,11.56,11/28/13,S
6716,2/14/13,13.63,3/21/14,G
7092,2/14/13,45.86,2/10/14,P
7720,2/14/13,10.79,6/28/03,N
7928,2/14/13,52.48,2/14/13,O
8097,2/14/13,68.59,2/6/13,E
8097,2/14/13,1.07,2/6/13,E
6947,2/14/13,81.4,3/19/12,C
8097,2/14/13,63.62,2/6/13,E
8581,2/14/13,20.66,2/12/09,I
8625,2/14/13,38.83,2/7/13,A
8252,2/14/13,13.75,5/22/12,B
8097,2/14/13,24.37,2/6/13,E
8978,2/14/13,44.62,3/20/08,P
8980,2/14/13,55.78,2/14/13,G
7975,2/14/13,18.99,2/14/11,O
8097,2/14/13,26.44,2/6/13,E
5337,2/14/13,37.18,11/4/13,M
8097,2/14/13,2.48,2/6/13,E
9457,2/14/13,50.82,2/14/13,S
9653,2/14/13,26.02,2/14/13,P
9653,2/14/13,16.52,2/14/13,P
9733,2/14/13,74.79,10/21/10,I
7674,2/14/13,8.18,12/19/11,I
7904,2/14/13,21.07,2/14/13,M
9907,2/14/13,54.22,2/14/13,C
8097,2/14/13,4.95,2/6/13,E
69,2/15/13,44.55,1/1/01,B
50,2/15/13,82.19,5/14/05,B
50,2/15/13,32.95,5/14/05,B
168,2/15/13,42.16,9/17/03,H
657,2/15/13,8.14,10/2/09,B
44,2/15/13,54.02,1/1/01,B
4,2/15/13,35.45,7/28/11,B
865,2/15/13,14.04,4/29/12,C
477,2/15/13,10.82,6/16/09,D
685,2/15/13,36.96,6/24/11,C
1626,2/15/13,17.77,8/4/12,D
685,2/15/13,64.66,6/24/11,C
1931,2/15/13,9.3,2/15/13,O
1839,2/15/13,8.26,2/15/13,M
8,2/15/13,9.05,12/21/02,B
2195,2/15/13,5.78,7/1/13,C
2595,2/15/13,14.06,2/15/13,O
579,2/15/13,116.96,4/8/12,B
615,2/15/13,22.32,9/30/03,B
768,2/15/13,11.98,2/16/15,L
1969,2/15/13,10.32,6/6/13,G
1694,2/15/13,65.27,7/1/13,B
1694,2/15/13,122.69,7/1/13,B
3811,2/15/13,38.41,7/2/13,O
4325,2/15/13,10.56,1/29/14,P
3696,2/15/13,9.87,9/2/13,G
3779,2/15/13,11.74,7/25/13,B
4407,2/15/13,5.87,10/30/13,D
4466,2/15/13,8.25,7/25/13,D
5820,2/15/13,2.4,1/9/14,B
4901,2/15/13,35.12,9/2/13,I
5836,2/15/13,45.03,10/30/13,F
4764,2/15/13,57,11/28/13,I
5503,2/15/13,116.67,1/9/14,B
5920,2/15/13,35.71,9/2/13,G
5241,2/15/13,62.45,11/4/13,S
4650,2/15/13,10.65,10/12/03,C
6466,2/15/13,90.89,11/28/13,M
5920,2/15/13,58.4,9/2/13,G
7115,2/15/13,10.9,2/3/07,P
7942,2/15/13,41.89,2/15/13,Q
8017,2/15/13,7.43,5/28/10,Q
7947,2/15/13,3.3,5/23/12,P
7841,2/15/13,64.86,2/15/13,G
9089,2/15/13,40.49,2/15/13,G
8743,2/15/13,65.95,2/9/13,I
4923,2/15/13,11.56,12/18/13,C
9590,2/15/13,24.61,2/15/13,M
